Name,PhoneNumber,Address,CostRange,Cuisine
'Lyndale Tap House',(612) 825-6150,"'2605 Nicollet Ave S, Minneapolis'",2,''
'The Bulldog Downtown',(612) 339-0638,'201 East Hennepin Avenue',2,'Burger'
'Hammer & Sickle Vodka Bar',(612) 367-4035,"'2937 Lyndale Ave S, Minneapolis'",3,'Eastern European'
'The Beat Coffeehouse',(612) 367-4743,"'1111 Hennepin Avenue, Minneapolis'",1,"'Coffee and Tea,Sandwich'"
'Grumpy's Bar - Northeast',(612) 789-7429,"'1300 Lagoon Ave, Minneapolis'",1,'Pizza'
'Red Wagon Pizza Company',(612) 259-7147,"'1414 W 28th St, Minneapolis'",1,'Pizza'
'Broadway Bar & Pizza',(612) 529-7745,"'2200 4th St NE, Minneapolis'",1,"'Italian,Pizza'"
'FIKA',(612) 871-4907,"'5416 Penn Ave S, Minneapolis'",1,"'Coffee and Tea,Sandwich'"
'Kyatchi',(612) 236-4429,'2025 West River Road',2,"'Japanese,Sushi'"
'Shout House Dueling Pianos',(612) 337-6700,'2600 Park Avenue',2,"'American,Bar Food'"
'T's Place',(612) 724-8868,"'3758 Nicollet Ave, Minneapolis'",1,'Ethiopian'
'Pho Hoa Noodle Soup',(612) 870-8000,"'110 N 5th St, Minneapolis'",1,"'Asian,Vietnamese'"
'Peace Coffee',(612) 877-7760,"'2713 E Lake St, Minneapolis'",1,'Coffee and Tea'
'NE Moose Bar & Grill',(612) 623-4999,"'2450 Nicollet Ave, Minneapolis'",2,"'Breakfast,Bar Food'"
'Potter's Pasties and Pies',(612) 819-3107,"'3262 Minnehaha Avenue South, Minneapolis'",1,"'British,International,Vegetarian'"
'Caffetto',(612) 872-0911,"'356 Monroe St NE, Minneapolis'",1,'Coffee and Tea'
'Mel-O-Glaze Bakery & Donut Shp',(612) 729-9316,"'1828 Como Ave SE, Minneapolis'",1,'Donuts'
'Sonora Grill',(612) 722-2500,"'708 W 22nd St, Minneapolis'",2,'Mexican'
'Triple Rock Social Club',(612) 333-7399,"'4800 28th Ave S, Minneapolis'",1,"'American,Bar Food,Vegetarian'"
'Purple Onion Cafe',(612) 315-2629,"'3300 East Lake Street, Minneapolis'",1,"'Coffee and Tea,Sandwich'"
'The Mill Northeast',(612) 315-2340,"'629 Cedar Ave S, Minneapolis'",2,"'American,Breakfast'"
'Uncommon Grounds Coffee House',(612) 872-4811,"'1301 University Ave SE, Minneapolis'",1,'Coffee and Tea'
'Spyhouse Espresso Bar and Gallery',(612) 871-3177,"'1851 Central Avenue Northeast, Minneapolis'",1,'Coffee and Tea'
'Signature Cafe',(612) 378-0237,"'2809 Hennepin Ave, Minneapolis'",3,'American'
'Spyhouse Coffee',(612) 377-2278,"'2451 Nicollet Ave, Minneapolis'",1,'Coffee and Tea'
'The Brothers Deli',(612) 341-8007,"'130 Warwick St SE, Minneapolis'",1,"'American,Breakfast,Sandwich'"
'Patrick's Bakery & Cafe',(612) 861-9277,"'2404 Hennepin Avenue South, Minneapolis'",3,"'American,French'"
'Red Dragon Restaurant',(612) 874-8877,"'50 S 6th St, Minneapolis'",1,"'Asian,Chinese'"
'Black Coffee and Waffle Bar',(612) 436-0719,"'6010 Lyndale Ave S, Minneapolis'",1,"'Breakfast,Coffee and Tea'"
'Marin Restaurant and Library Bar',(612) 252-7000,'2116 Lyndale Avenue South',3,'American'
'Terzo Vino Bar',(612) 925-0330,"'1500 Como Ave SE, Minneapolis'",3,'Italian'
'Tony's Diner',(612) 378-4730,"'901 Hennepin Avenue, Minneapolis'",1,'American'
'Smoke in the Pit',(612) 315-3145,"'2221 W 50th St, Minneapolis'",2,"'BBQ,American'"
'Turtle Bread Company',(612) 545-5757,"'1327 4th St SE, Minneapolis'",1,"'Breakfast,Sandwich'"
'Pineda Tacos',(612) 729-5320,"'3733 Chicago Avenue South, Minneapolis'",1,'Mexican'
'Andy's Garage',(612) 886-2602,"'4205 E 34th Street, Minneapolis'",1,"'American,Burger,Diner'"
'Cocina Latina',(612) 354-2971,"'2150 E Lake St, Minneapolis'",2,"'Latin American,Mexican'"
'Cresent Moon',,"'920 E Lake St., Minneapolis'",2,'Afghan'
'Taco Taxi',(612) 722-3293,"'3764 Nicollet Ave, Minneapolis'",1,''
'Sugar Sugar Candy',(612) 823-0261,"'2300 central, Minneapolis'",1,''
'Wuollet Bakery',(612) 922-4341,"'1511 E Lake St, Minneapolis'",1,'Coffee and Tea'
'Bev's Wine Bar',(612) 337-0102,"'3803 Grand Ave, Minneapolis'",1,"'Pizza,Tapas'"
'Dave's Downtown',(612) 339-8787,"'3608 W 50th St, Edina'",1,'American'
'Vellee Deli Food Truck',,"'250 3rd Ave N, Minneapolis'",1,"'Asian,Mexican'"
'Sporty's Pub & Grill',(612) 379-8407,"'900 2nd Ave S, Minneapolis'",1,"'Burger,Pizza,Bar Food'"
'Lucky Dragon Riverside',(612) 375-1690,"'Location varies, Minneapolis'",1,"'Chinese,Vietnamese'"
'Tom's Popcorn Shop',(612) 721-8066,"'2124 Como Ave SE, Minneapolis'",1,'Fast Food'
'Kim's',(612) 781-2714,"'1827 Riverside Ave, Minneapolis'",1,"'Asian,Chinese,Vietnamese'"
'Jimmy John's',(612) 331-8000,"'4708 Cedar Ave S, Minneapolis'",1,'Sandwich'
'Skyway Wok',(612) 673-9669,"'1824 Central Ave NE, Minneapolis'",1,'Chinese'
'Taqueria Los Ocampo #4',(612) 825-4978,"'404 14th Ave SE, Minneapolis'",1,''
'Matchbox Coffee Shop',(612) 259-0069,"'250 2nd Ave S, Minneapolis'",1,'Coffee and Tea'
'Hibachi Buffet',(612) 825-3099,"'809 E Lake St, Minneapolis'",1,''
'Tibet Kitchen',(612) 872-8663,"'1306 2nd St NE, Minneapolis'",1,'Asian'
'Sunnyside Deli & Coffee',(612) 374-5914,"'111 E. Lake Street, Minneapolis'",1,"'Coffee and Tea,Sandwich'"
'Walkin Dog',(612) 436-0055,"'1833 Nicollet Avenue, Minneapolis'",1,''
'Durango Bakery',(612) 706-7950,"'1825 Glenwood Ave, Minneapolis'",1,'Mexican'
'Shaw's Bar & Grill',(612) 781-4405,"'618 2nd ave south, Minneapolis'",1,"'American,Bar Food'"
'Crescent Moon Bakery',(612) 767-3313,"'2418 Central Ave NE, Minneapolis'",1,"'Pizza,Sandwich,Afghan'"
'Coffee & Tea Ltd.',(612) 920-6344,"'1528 University Ave NE, Minneapolis'",1,'Coffee and Tea'
'Taraccino',(612) 617-0292,"'1517 Como Ave, Minneapolis'",1,'Coffee and Tea'
'Franklin Freeze',(612) 568-2630,"'2730 W 43rd St, Minneapolis'",1,"'Desserts,Fast Food,Beverages'"
'Corner Coffee',(612) 338-2002,"'224 E Hennepin Ave, Minneapolis'",1,"'Coffee and Tea,Sandwich'"
'Seafood To Go',(612) 208-0682,"'2328 E Franklin Ave, Minneapolis'",1,"'American,Fast Food,Seafood'"
'Chang's Garden Chinese',(612) 821-1111,"'514 N 3rd St, Minneapolis'",1,"'Asian,Chinese'"
'Shanghai Wok',(612) 333-7798,"'2930 Chicago Ave, Minneapolis'",1,'Chinese'
'Hamdi',(612) 823-9660,"'3023 Nicollet Ave, Minneapolis'",2,'African'
'Burger Jones',(612) 746-0800,"'27 S 7th St, Minneapolis'",2,'Burger'
'The Bad Waitress',(612) 872-7575,"'818 E Lake St, Minneapolis'",1,"'American,Breakfast'"
'Crave American Kitchen & Sushi Bar',(612) 332-1133,"'3200 West Lake St, Minneapolis'",3,"'American,Asian,Sushi'"
'Icehouse',(612) 276-6523,'2 East 26th Street',3,"'American,Breakfast,Desserts'"
'The Bad Waitress Diner',(612) 872-7575,'825 Hennepin Avenue',1,"'American,Breakfast,Coffee and Tea'"
'Hen House Eatery',(612) 345-4664,"'2528 Nicollet Ave South, Minneapolis'",2,'Breakfast'
'Chatterbox Pub',(612) 920-3221,"'25th Street & Nicollet Ave., Minneapolis'",2,"'American,Bar Food'"
'Bread & Pickle',(612) 767-9009,'114 South 8th Street',1,"'Breakfast,Burger,Sandwich'"
'Heyday',(612) 200-9369,"'4501 France Ave S, Minneapolis'",3,''
'Ping's Szechuan Bar & Grill',(612) 874-9404,"'4135 W Lake Harriet Pky, Minneapolis'",2,'Asian'
'Loon Cafe',(612) 332-8342,"'2700 Lyndale Ave S, Minneapolis'",1,"'American,Steak'"
'Marvel Bar',(612) 206-3929,"'1401 Nicollet Ave S, Minneapolis'",1,''
'Prohibition',(612) 597-2413,"'500 1st Ave N, Minneapolis'",2,'Tapas'
'Origami Uptown',(612) 223-8666,"'50 N 2nd Ave, Minneapolis'",2,"'Japanese,Sushi,Vegetarian'"
'The Rabbit Hole',(612) 236-4526,"'821 Marquette Ave., Minneapolis'",2,"'Burger,Korean'"
'Mona Restaurant & Bar',(612) 259-8636,"'1354 Lagoon Ave, Minneapolis'",2,'American'
'Tea House',(612) 331-8866,"'920 E Lake St Ste 101, Minneapolis'",2,'Chinese'
'Legends Bar & Grill',(612) 331-8781,"'333 South 7th Street, Minneapolis'",1,"'Italian,Pizza,Sandwich'"
'Day Block Brewing Company',(612) 617-7793,"'2425 University Avenue SE, Minneapolis'",2,"'American,Pizza'"
'Rare Steak & Sushi',(612) 752-9595,"'825 Hennepin Ave E, Minneapolis'",3,"'Breakfast,Steak,Sushi'"
'Panera Bread',(612) 338-9850,"'1105 S Washington Ave, Minneapolis'",1,'Sandwich'
'Hop Wong Chinese',(612) 721-1750,"'615 2nd Ave S, Minneapolis'",1,"'Asian,Chinese'"
'Cardinal Tavern',(612) 724-5837,'809 Nicollet Mall',1,'American'
'Espresso Royale Caffe',(612) 623-8127,"'2913 27th Ave S, Minneapolis'",1,"'Coffee and Tea,Fast Food'"
'Green Spoon',(612) 208-0529,"'2920 E 38th St, Minneapolis'",1,"'American,Coffee and Tea,Korean'"
'Hola Arepa Food Truck',(612) 217-0635,"'411 14th Ave SE, Minneapolis'",1,'Latin American'
'Pepitos Mexi-Go Deli',(612) 825-6311,"'2600 University Ave SE Suite #A, Minneapolis'",2,"'Mexican,Sandwich'"
'Bob's Java Hut',(612) 871-4485,"'Downtown Minneapolis, Minneapolis'",1,'Coffee and Tea'
'Bull Run Coffee Bar',(612) 545-5972,"'4624 Nicollet Ave, Minneapolis'",1,'Coffee and Tea'
'Sparrow Cafe',(612) 353-5177,"'2651 Lyndale Ave S, Minneapolis'",1,"'Cafe,Sandwich,Healthy Food'"
'La Loma Tamales',(612) 354-2379,"'3346 Lyndale Ave S, Minneapolis'",1,'Mexican'
'Potbelly Sandwich Works',(612) 623-8155,"'5001 Penn Ave South, Minneapolis'",1,"'Fast Food,Sandwich'"
'Atlas Grill and Clubroom',(612) 332-4200,"'Northstar Center 608 Second Ave S Suite 164, Minneapolis'",3,"'International,Middle Eastern,Seafood'"
'La Loma',(612) 728-5430,"'326 14th Ave SE, Minneapolis'",1,"'Mexican,Sandwich,Southwestern'"
'Baja Sol',(612) 788-3000,"'200 S 6th St, Minneapolis'",1,"'Caribbean,Latin American,Mexican'"
'Davanni's Pizza & Hot Hoagies',(612) 822-3111,"'1515 E Lake St, Minneapolis'",1,"'Italian,Pizza,Sandwich'"
'Uptown Pizza',(612) 823-7203,"'1730 New Brighton Blvd, Minneapolis'",2,'Pizza'
'Lush',,"'1414 W Lake St, Minneapolis'",2,'American'
'Firebox Deli',(612) 521-8206,"'323 W Lake St, Minneapolis'",1,'BBQ'
'Vescio's',(612) 378-1747,"'990 Central Ave NE, Minneapolis'",2,"'European,Italian,Pizza'"
'Kitty Cat Klub',(612) 331-9800,"'4707 Lyndale Avenue North, Minneapolis'",1,"'Coffee and Tea,Bar Food,Tapas'"
'Ideal Diner',(612) 789-7630,"'406 14th Ave SE, Minneapolis'",1,"'American,Coffee and Tea,Diner'"
'The Kenwood',(612) 377-3695,"'315 14th Ave SE, Minneapolis'",3,'Breakfast'
'Lu's Sandwiches Deli & Cafe',(612) 870-0350,"'1314 Central Ave NE, Minneapolis'",1,"'Sandwich,Vietnamese'"
'Cali's Vietnamese',(612) 623-4704,"'2115 W 21st St, Minneapolis'",1,"'Asian,Chinese,Vietnamese'"
'Manny's Tortas',(612) 728-5408,"'2624 Nicollet Ave, Minneapolis'",1,"'Mexican,Sandwich,Southwestern'"
'Urban Bean Coffee',(612) 824-6611,"'648 Broadway St NE, Minneapolis'",1,'Coffee and Tea'
'Cuzzy's',(612) 339-6211,"'1515 E Lake St, Minneapolis'",1,'American'
'Bar Zia',(612) 345-7347,"'3255 Bryant Ave S, Minneapolis'",2,"'American,Bar Food'"
'Rusty Taco',(612) 315-5372,"'507 Washington Ave N, Minneapolis'",1,''
'Seward Co-Op',(612) 338-2465,"'420 S 4th St, Minneapolis'",1,''
'A la Salsa',(612) 872-4140,"'522 E Hennepin Ave, Minneapolis'",1,'Mexican'
'Asian Max',(612) 483-1634,"'2823 East Franklin Avenue, Minneapolis'",1,"'Asian,Thai,Vietnamese'"
'Huberts Sports Bar & Grill',(612) 767-2960,"'920 E Lake St (Midtown Global Market #155), Minneapolis'",2,"'American,Burger,Pizza'"
'Holy Land Bakery',(612) 870-6104,"'120 S 6th St, Minneapolis'",1,''
'Vo's Vietnamese Restaurant',(612) 584-3630,"'600 1st Avenue North, Minneapolis'",2,'Vietnamese'
'Town Hall Lanes',(612) 767-3354,"'920 E Lake St, Minneapolis'",2,'Burger'
'Mesa Pizza',(612) 206-3026,"'3450 Lyndale Ave S, Minneapolis'",1,'Pizza'
'Rachel's',(612) 379-3345,"'5109 South 34th Avenue, Minneapolis'",2,'American'
'New French Bakery',(612) 728-0193,"'1440 W Lake St, Minneapolis'",1,''
'Baja Sol City Center',(612) 332-2505,"'222 East Hennepin, Minneapolis'",1,"'Caribbean,Latin American,Mexican'"
'Sovereign Grounds',(612) 825-6157,"'2609 26th Ave S, Minneapolis'",1,'Coffee and Tea'
'Dandelion Kitchen Truck',(612) 836-7636,"'40 S 7th St, Minneapolis'",1,"'Sandwich,Vegetarian'"
'Tony Jaro's River Garden',(612) 789-9728,"'813 E 48th St, Minneapolis'",1,'American'
'Blue Moon Coffee Cafe',(612) 721-9230,"'Nicollet Mall, IDS plaza, Minneapolis'",1,'Coffee and Tea'
'Library Bar & Grill',(612) 604-1900,"'2500 Marshall St NE, Minneapolis'",1,'Bar Food'
'Soberfish',(612) 354-2544,"'3822 E Lake St, Minneapolis'",2,"'Japanese,Thai'"
'Bruegger's Bagel Bakery',(612) 238-3500,"'1301 4th St SE, Minneapolis'",1,''
'D'Amico and Sons',(612) 626-9659,'2627 East Franklin Avenue',1,'Italian'
'Qdoba Mexican Grill',(612) 379-3100,"'121 S 8th St, Minneapolis'",1,"'Fast Food,Mexican'"
'Whole Foods Market',(612) 927-8141,"'200 Oak St SE, Minneapolis'",1,'Sandwich'
'Second Moon Coffee Cafe',(612) 343-4255,"'324 14th Avenue SE, Minneapolis'",1,'Coffee and Tea'
'Chick-fil-A',(612) 625-2037,"'3060 Excelsior Blvd., Minneapolis'",1,'Fast Food'
'Diamonds Coffee Shoppe',(612) 789-5282,"'2223 E Franklin Ave, Minneapolis'",1,"'American,Coffee and Tea'"
'Dunn Brothers Coffee',(612) 872-4410,"'300 Washington Ave SE, Minneapolis'",1,'Coffee and Tea'
'Santana Foods',(612) 379-8871,"'1618 Central Ave NE, Minneapolis'",1,'Mediterranean'
'Cedar Inn',(612) 729-9785,'329 West 15th Street',1,'Bar Food'
'Nighthawks',(612) 248-8111,"'601 SE University Ave, Minneapolis'",2,"'American,Diner'"
'Bogart's Doughnut Company',(612) 886-1670,"'4155 Cedar Ave S, Minneapolis'",1,"'Bakery,Desserts'"
'Saguaro',(612) 886-2083,"'3753 Nicollet Ave S, Minneapolis'",2,"'American,Mexican,Southwestern'"
'Spring Street Tavern',(612) 627-9123,"'904 W 36th Street, Minneapolis'",1,'American'
'Frenchman's Pub',(612) 866-0318,"'5309 Lyndale Ave, Minneapolis'",1,"'American,British,Bar Food'"
'The Beacon',,"'355 Monroe St NE, Minneapolis'",3,"'Bar Food,Steak'"
'My Huong Kitchen',(612) 872-2323,"'1400 E 66th St, Richfield'",1,"'French,Beverages,Vietnamese'"
'El Mariachi',(612) 871-5200,'615 Washington Avenue SE',2,"'Mexican,Seafood,Southwestern'"
'Maeve's Cafe',(612) 379-1033,"'2718 Nicollet Ave, Minneapolis'",1,'Sandwich'
'Valentino Cafe',(612) 338-7434,"'2750 Nicollet Ave, Minneapolis'",1,'Mexican'
'Safari',(612) 353-5341,"'300 13th Avenue NE, Minneapolis'",1,"'African,Middle Eastern'"
'Boiler Room Coffee',(612) 886-2285,"'900 2nd Ave S, Minneapolis'",1,'Coffee and Tea'
'Bluestem Bar & Table',(612) 870-7855,"'3010 4th Ave S, Minneapolis'",3,'Sandwich'
'Dogwood Coffee Bar',(612) 202-8986,"'1820 3rd Ave S, Minneapolis'",1,'Coffee and Tea'
'Cocoa & Fig',(612) 333-1485,"'2610 Lyndale Ave South, Minneapolis'",1,''
'Overflow Espresso Cafe',(612) 331-4632,"'3001 Hennepin Ave S., Minneapolis'",1,"'American,Coffee and Tea,Sandwich'"
'Keefer Court Food',(612) 340-0937,"'651 Nicollet Mall (Gaviidae Common, Skyway Level), Minneapolis'",1,'Chinese'
'The Flashback Cafe and Memory Lanes',(612) 721-6211,"'2929 University Ave SE, Minneapolis'",1,"'Breakfast,Pizza,Bar Food'"
'La Colonia Restaurant',(612) 706-4146,"'326 Cedar Ave S, Minneapolis'",2,'Latin American'
'Davanni's Pizza & Hot Hoagies',(612) 338-0000,"'2520 26th Avenue South, Minneapolis'",1,"'Italian,Pizza,Sandwich'"
'Gorditas El Gordo',(612) 824-4002,"'2205 Central Ave NE, Minneapolis'",1,"'Fast Food,Mexican'"
'Super Grand Buffet',(612) 276-1399,"'1242 Hennepin Ave, Minneapolis'",1,''
'Classic Cookie',(612) 338-1949,"'211 E Lake St, Minneapolis'",1,''
'Cafe SouthSide',(612) 354-2158,"'2852 26th Ave S, Minneapolis'",1,"'Breakfast,Coffee and Tea,Vegetarian'"
'Ike's Food and Cocktails',(612) 355-4643,"'200 S 5th St, Minneapolis'",2,"'American,Burger,Bar Food'"
'Bank',(612) 656-3255,"'3405 Chicago Ave S, Minneapolis'",3,'American'
'Revival',(612) 345-4516,"'Minneapolis–Saint Paul Airport, St Paul'",2,'Southern'
'Pracna on Main',(612) 379-3200,"'88 S 6th St, Minneapolis'",2,"'American,Burger'"
'Williams Uptown Pub & Peanut Bar',(612) 823-6271,"'4257 Nicollet Avenue, Kingfield neighborhood'",2,'American'
'Cooperativa Mercado Central',(612) 339-7222,"'117 Main St SE, Minneapolis'",1,"'Latin American,Mexican'"
'Libertine',(612) 877-7263,'2911 Hennepin Avenue',2,'American'
'Vic's',(612) 312-2000,"'1515 E Lake St, Minneapolis'",3,"'Seafood,Steak'"
'Sally's Saloon and Eatery',(612) 331-3231,"'3001 Hennepin Ave, Minneapolis'",1,'American'
'Hi-Lo Diner',(612) 353-6568,"'201 Main St SE, Minneapolis'",1,'American'
'Jewel of India',(612) 339-0002,"'712 Washington Ave SE, Minneapolis'",2,"'Asian,Indian,Vegetarian'"
'El Nuevo Rodeo Mexican Restaurant',(612) 721-6808,"'4020 E Lake Street, Twin Cities'",2,'Mexican'
'La Fresca',(612) 825-4142,"'1427 Washington Ave S, Minneapolis'",3,"'Latin American,Mexican'"
'Chef Shack Truck',(507) 358-4220,"'2709 E Lake St, Minneapolis'",1,''
'Au Bon Pain',(612) 259-0101,"'4750 Grand Ave S, Minneapolis'",1,"'Coffee and Tea,Sandwich'"
'Real Cooks' Kitchen - Soul Food Dining',,"'Hennepin Ave and 5th St, Minneapolis'",3,'Southern'
'Milio's Sandwiches',(612) 929-3333,"'40 S 7th St, Minneapolis'",1,'Sandwich'
'Morrissey's Irish Pub',(612) 465-8555,'7500 Bass Lake Road',1,'Bar Food'
'The 508 Bar&Restaurant',(612) 339-0036,"'3813 W 44th St, Edina'",2,"'American,Burger'"
'331 Club',(612) 331-1746,"'913 West Lake St, Minneapolis'",1,'American'
'Level 5 Café',(612) 225-6486,'508 1st Avenue North',2,'American'
'Noodles & Company',,"'331 13th Ave NE, Minneapolis'",1,'Vegetarian'
'Ben & Jerry's',(612) 927-9900,"'806 S 2nd St, Minneapolis'",1,'Desserts'
'Tea Garden',(612) 354-7405,'3040 Excelsior Boulevard At Lake',1,"'Desserts,Tea'"
'Espresso Royale Caffe',(612) 333-8882,'3070 Excelsior Boulevard',1,"'Coffee and Tea,Fast Food'"
'Caribou Coffee',,"'825 Washington Ave SE, Minneapolis'",1,'Coffee and Tea'
'Kokapelli Deli',(612) 338-8153,"'1229 Hennepin Ave, Minneapolis'",1,"'American,Sandwich'"
'Eddington's Soup and Salad House',(612) 259-0092,'555 Nicollet Mall Suite 161',1,"'Salad,Healthy Food,Italian'"
'Metropolitan Club at Target Field',(612) 659-3964,"'100 n 6th St., Minneapolis'",4,'American'
'Chinese Express',(612) 253-8888,"'155 5th Avenue S, Minneapolis'",1,'Chinese'
'Davanni's Pizza & Hot Hoagies',(612) 332-5551,"'1 Twins Way, Minneapolis'",1,"'Italian,Pizza,Sandwich'"
'Windows on Minnesota',(612) 376-7404,"'121 E Lake St, Minneapolis'",3,'American'
'Best Steak & Gyros House',(612) 879-0882,"'2500 Riverside Avenue, Minneapolis'",1,"'American,Greek,Steak'"
'Bloomy's Roast Beef Truck',(612) 702-4734,"'710 Marquette Ave, Minneapolis'",1,'Diner'
'Empire Coffee + Pastry',(612) 331-3877,"'1914 Chicago Ave, Minneapolis'",1,"'Breakfast,Coffee and Tea'"
'Stadium Pizza',(612) 334-3000,"'Various Locations - food truck, Minneapolis'",2,'Pizza'
'Natedogs - Quality Wieners',(763) 238-7763,"'451 Stinson Blvd, Minneapolis'",1,''
'Wings & Seafood To Go',(612) 825-8682,"'207 Washington Ave N, Minneapolis'",1,"'American,Chinese,Seafood'"
'The Hole Sports Lounge',(612) 331-7474,"'mobile truck - locations vary, Minneapolis'",1,"'American,Pizza,Bar Food'"
'Sabbai Cuisine',(612) 354-7614,"'3404 Nicollet Ave S, Minneapolis'",1,"'Asian,Thai,Cambodian'"
'Papa Murphy's Pizza',(612) 729-1500,"'2501 SE University Ave, Minneapolis'",1,"'Fast Food,Pizza'"
'1st Cup Cafe',(612) 735-8801,"'920 E Lake St # G10, Minneapolis'",1,"'Coffee and Tea,Ethiopian'"
'Noodle Bowl',(612) 872-8004,"'4644 E Lake St, Minneapolis'",1,'Vietnamese'
'Marhaba Mediterranean Grill',(612) 870-7871,"'2740 Hiawatha Ave, Minneapolis'",2,"'American,Greek,Middle Eastern'"
'Bunker's Music Bar & Grill',(612) 338-8188,"'2647 Nicollet Ave, Minneapolis'",1,'American'
'Sarpino's',(612) 455-8385,'2801 Nicollet Avenue South',2,"'Pizza,Sandwich'"
'Peppers & Fries',(612) 353-6730,"'761 Washington Ave N, Minneapolis'",2,"'Burger,Mexican'"
"'Pupuseria ""El Centro""'",(612) 721-0013,"'1028 S Washington Ave, Minneapolis'",1,'Latin American'
'Spyhouse Coffee',(612) 377-2278,"'3900 E Lake St, Minneapolis'",1,'Coffee and Tea'
'One Two Three Sushi',(612) 354-3040,"'1532 E. Lake Street, Minneapolis'",1,"'Japanese,Sushi'"
'Five Watt Coffee',(612) 259-7519,"'945 Broadway St Northeast, Minneapolis'",1,'Coffee and Tea'
'One Two Three Sushi',(612) 208-1341,"'80 8th St S, Minneapolis'",1,"'Japanese,Sushi'"
'Imperial Room',(612) 376-7676,"'3745 Nicollet Ave, Minneapolis'",2,'American'
'Corner Bar',(612) 339-4333,'318 14Th Avenue Se',1,'Bar Food'
'Allie's Deli & Catering',(612) 333-6425,"'417 1st Ave N, Minneapolis'",1,"'Breakfast,Sandwich,Vegetarian'"
'Manny's Tortas',(612) 870-3930,"'1501 Washington Ave S, Minneapolis'",1,"'Mexican,Sandwich'"
'Lunch Cube',(612) 225-6800,"'527 Marquette Ave, Minneapolis'",1,'Sandwich'
'Urban Bean Coffee',(612) 200-8051,"'920 E Lake St Ste 125, Minneapolis'",1,'Coffee and Tea'
'C. McGees Deli and Catering',(612) 288-0606,"'1122 Harmon Pl, Minneapolis'",1,'Sandwich'
'Mama's Bakery Pizza & Salad',(612) 767-1681,"'2401 Lyndale Ave, Minneapolis'",1,"'Pizza,Healthy Food'"
'N E Yacht Club',(612) 378-1740,"'901 N 3rd St Ste 123, Minneapolis'",1,"'Burger,Bar Food'"
'Federal Cafe',(612) 630-1086,"'800 Nicollet Mall, Minneapolis'",1,'Cafe'
'Twin City Bites',(612) 371-4315,"'801 Marshall St NE, Minneapolis'",1,'Sandwich'
'Shoyu',(212) 776-1478,"'300 S 4th St, Minneapolis'",3,"'Japanese,Sushi'"
'Restaurant Max at Marriott',(612) 340-0303,"'625 Marquette Ave, Minneapolis'",3,''
'Red Cow North Loop',(612) 238-0050,"'Minneapolis–Saint Paul Airport, Minneapolis'",2,'Burger'
'The Pourhouse',(612) 338-4555,"'215 4th St S, Minneapolis'",2,'American'
'Dan Kelly's Bar & Grill',(612) 333-2644,"'208 1st Ave N, Minneapolis'",2,"'American,Bar Food'"
'Chef Shack Ranch',(612) 344-5829,"'10 S 5th St, Minneapolis'",2,"'BBQ,Breakfast,Burger'"
'Banana Blossom',(612) 287-1259,"'212 S 7th St, Minneapolis'",1,"'Thai,Vietnamese'"
'U Garden',(612) 378-1255,"'3025 East Franklin Ave, Minneapolis'",1,"'Asian,Chinese,Vietnamese'"
'Pham's Deli',(612) 870-2622,"'1724 N Lowry Ave, Minneapolis'",1,'Sandwich'
'Prairie Kitchen and Bar',(612) 596-4640,"'2725 University Ave SE, Minneapolis'",3,''
'Zelino Deli',(612) 333-7000,"'920 E Lake St, Minneapolis'",3,"'Italian,Sandwich,Vegetarian'"
'Malabari Kitchen',(612) 339-9385,"'1300 Nicollet Mall, Minneapolis'",2,"'Indian,Seafood,Vegetarian'"
'France 44 Cheese Shop',(612) 278-4422,"'825 Nicollet Mall, Minneapolis'",1,'Sandwich'
'Papa John's Pizza',(612) 374-5622,"'414 1/2 Cedar Ave S, Minneapolis'",1,"'Fast Food,Pizza'"
'Franks a Million',(612) 338-0877,"'4351 France Avenue S, Minneapolis'",1,'Burger'
'Kimchi Tofu House',(612) 331-1112,'2226 Hennepin Avenue',1,"'Korean,Vegetarian'"
'Northern Shores Grille at Marriott City Center',(612) 349-4026,"'330 2nd Ave S, Minneapolis'",2,'American'
'Turkey to Go',(612) 655-1795,"'307 Southeast Oak St, Minneapolis'",1,'Sandwich'
'Star Dragon',(612) 724-8888,"'30 S 7th St, Minneapolis'",1,'Chinese'
'Cafe Pateen',(612) 371-0262,"'706 2nd Ave. South, Minneapolis'",1,'Coffee and Tea'
'Jimmy's Bar & Lounge',(612) 788-1383,"'1540 E Lake St., Minneapolis'",1,'Bar Food'
'Little G's Mobile Pizzeria',(612) 558-5763,"'920 2nd Ave S (Skyway Level), Minneapolis'",1,'Italian'
'Kowloon',(612) 623-3888,"'1828 4th St. NE, Minneapolis'",1,'Chinese'
'Elixir Lounge',(612) 746-4004,"'NE Mpls - mobile food truck, Minneapolis'",1,"'American,Sandwich,Tapas'"
'Starbucks',(612) 332-6800,"'935 Washington Ave SE, Minneapolis'",1,"'Breakfast,Coffee and Tea'"
'Washington Square Cafe and Catering',(612) 455-3727,"'322 First Avenue North, Minneapolis'",1,"'American,Burger'"
'Knight Cap',(612) 789-5233,"'1101 Lasalle Ave, Minneapolis'",1,'Bar Food'
'Ah Sa Wan',(612) 332-9190,"'100 Washington Ave S Fl 4th, Minneapolis'",1,'Chinese'
'Chambers Cafe',(612) 767-6960,"'1500 4th St NE, Minneapolis'",3,"'American,Breakfast,Seafood'"
